0,0
0.00505051,0
0.01010101,0
0.01515152,0
0.02020202,0
0.02525253,0
0.03030303,0
0.03535354,0
0.04040404,0
0.0454545,0
0.05050505,0
0.056,0
0.06060606,0
0.06565657,0
0.07070707,0
0.07575758,0
0.08080808,0
0.08585859,0
0.09090909,0
0.0959596,0
0.1010101,0
0.10606061,0
0.11111111,0
0.11616162,0
0.12121212,0
0.12626263,0
0.13131313,0
0.13636364,0
0.14141414,0
0.14646465,0
0.15151515,0
0.15656566,0
0.16161616,0
0.16666667,0
0.17171717,0
0.17676768,0
0.18181818,0
0.18686869,0
0.19191919,0
0.1969697,0
0.2020202,0
0.20707071,0
0.21212121,0
0.21717172,0
0.22222222,0
0.22727273,0
0.23232323,0
0.23737374,0
0.24242424,0
0.24747475,0
0.25252525,0
0.25757576,0
0.26262626,0
0.26767677,0
0.27272727,0
0.27777778,0
0.28282828,0
0.28787879,0
0.29292929,0
0.2979798,0
0.3030303,0
0.30808081,0.000244140625
0.31313131,0
0.31818182,0.00048828125
0.32323232,0
0.32828283,0.00048828125
0.33333333,0.00048828125
0.33838384,0.00048828125
0.34343434,0.00146484375
0.34848485,0.0009765625
0.35353535,0.003173828125
0.35858586,0.002685546875
0.36363636,0.00439453125
0.36868687,0.0068359375
0.37373737,0.00927734375
0.37878788,0.010986328125
0.38383838,0.017822265625
0.38888889,0.025146484375
0.39393939,0.02685546875
0.3989899,0.03955078125
0.4040404,0.04296875
0.40909091,0.0625
0.41414141,0.076904296875
0.41919192,0.093017578125
0.42424242,0.11572265625
0.42929293,0.1376953125
0.43434343,0.17431640625
0.43939394,0.205078125
0.44444444,0.22509765625
0.44949495,0.27880859375
0.45454545,0.345458984375
0.45959596,0.399658203125
0.46464646,0.45458984375
0.46969697,0.501708984375
0.47474747,0.587890625
0.47979798,0.6630859375
0.48484848,0.727294921875
0.48989899,0.827392578125
0.49494949,0.8916015625
0.5,0.953857421875
